,drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value,lookup_index,loose_quantity_ordered,analysis
1830,765,,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194892,2021-01-15,2021-01-15,10,49.0,Fluvir 75 mg (strip of 10 capsules),Fluvir,24.0,35.0,10,490.0,1_765_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
1831,90373,PUDINLB01A,7,125101,M Ratan Agencies, S 6600,2021-01-11,2021-01-11,1,49.0,Dabur Pudin Hara Active 30 ml liquid,Dabur Pudin Hara Active,16.0,36.75,10,490.0,7_90373_M Ratan Agencies,0.0,Not ordered
1832,66763,HEMFETN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194871,2021-01-15,2021-01-15,10,12.25,Hemfer Xt 100 mg (strip of 10 tablets),Hemfer Xt,24.0,8.75,40,490.0,1_66763_MAHAVEER MEDI-SALES PVT. LTD.,40.0,Equal
1833,90373,PUDINLB01A,1,125101,M Ratan Agencies, S 6601,2021-01-11,2021-01-11,1,49.0,Dabur Pudin Hara Active 30 ml liquid,Dabur Pudin Hara Active,16.0,36.75,10,490.0,1_90373_M Ratan Agencies,0.0,Not ordered
1834,765,,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181435,2021-01-12,2021-01-13,10,49.0,Fluvir 75 mg (strip of 10 capsules),Fluvir,24.0,35.0,10,490.0,1_765_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
1835,69089,NUHENTS03A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215359,2021-01-12,2021-01-12,10.0,24.5,Nuhenz (strip of 10 tablets),Nuhenz,23.2,17.5,20,490.0,6_69089_VARDHAMAN PHARMA Distributors Private Limited,20.0,Equal
1836,111026,DRONITN02A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,21,23.3333,Dronis 30 mcg (strip of 21 tablets),Dronis,24.0,18.66667,21,489.9993,1_111026_MEHUL AGENCIES,21.0,Equal
1837,111026,DRONITN02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217354,2021-01-15,2021-01-15,21,23.3333,Dronis 30 mcg (strip of 21 tablets),Dronis,23.2,18.66667,21,489.9993,7_111026_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
1838,111026,DRONITN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193572,2021-01-15,2021-01-15,21,23.3333,Dronis 30 mcg (strip of 21 tablets),Dronis,24.0,18.66667,21,489.9993,6_111026_MAHAVEER MEDI-SALES PVT. LTD.,21.0,Equal
1839,111026,DRONITN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181474,2021-01-12,2021-01-12,21,23.3333,Dronis 30 mcg (strip of 21 tablets),Dronis,24.0,18.66667,21,489.9993,7_111026_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1840,55153,ZERODTS04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215373,2021-01-12,2021-01-12,10,9.785,Zerodol SP (strip of 10 tablets),Zerodol SP,23.1922,6.99,50,489.25,1_55153_VARDHAMAN PHARMA Distributors Private Limited,50.0,Equal
1841,90954,ASCOREN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194878,2021-01-15,2021-01-15,1,163.0,Ascoril Plus 200 ml (box of 1 expectorant),Ascoril Plus,23.9991,116.43,3,489.0,1_90954_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Excess
1842,20795,ZOSERTN01A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,10.0,16.3,Zosert 100 mg (strip of 10 tablets),Zosert,23.9991,11.643,30,489.0,7_20795_MEHUL AGENCIES,10.0,Excess
1843,66166,ECOSPCS05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181421,2021-01-12,2021-01-12,10,3.252,Ecosprin Av 75/20 (strip of 10 capsules),Ecosprin Av,17.68,2.439,150,487.8,6_66166_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1844,40157,ANGIZCN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194770,2021-01-15,2021-01-15,10.0,16.25,Angizem Dp 120 mg (strip of 10 capsules),Angizem Dp,24.0009,11.607,30,487.5,1_40157_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
1845,72838,TBACTON03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194871,2021-01-15,2021-01-15,1,121.85,T Bact 5 gm (tube of 1 ointment),T Bact,23.9963,87.04,4,487.4,1_72838_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
1846,94496,METHYTN03A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,15,8.12,Methycobal 500 mcg (strip of 15 tablets),Methycobal,24.0,5.8,60,487.2,1_94496_MEHUL AGENCIES,60.0,Equal
1847,30631,LABEBTN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215378,2021-01-12,2021-01-12,10,16.15,Labebet 100 mg (strip of 10 tablets),Labebet,23.1981,11.536,30,484.5,1_30631_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
1848,75645,SENQUPN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194871,2021-01-15,2021-01-15,1,121.0,Senquel F 100 gm tooth paste,Senquel F,23.9987,86.43,4,484.0,1_75645_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1849,75645,SENQUPN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181299,2021-01-12,2021-01-13,1,121.0,Senquel F 100 gm tooth paste,Senquel F,23.9987,86.43,4,484.0,1_75645_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1850,75645,SENQUPN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181408,2021-01-12,2021-01-13,1,121.0,Senquel F 100 gm tooth paste,Senquel F,23.9987,86.43,4,484.0,1_75645_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1851,75645,SENQUPN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181265,2021-01-12,2021-01-13,1,121.0,Senquel F 100 gm tooth paste,Senquel F,23.9987,86.43,4,484.0,1_75645_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1852,25240,DIOVATN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194902,2021-01-15,2021-01-15,14.0,34.5,Diovan 160 mg (strip of 14 tablets),Diovan,24.0,24.64286,14,483.0,1_25240_MAHAVEER MEDI-SALES PVT. LTD.,14.0,Equal
1853,2473,ACITRTN10A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,30,16.0563,Acitrom 3 mg (strip of 30 tablets),Acitrom,23.201,11.46867,30,481.689,1_2473_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
1854,2473,ACITRTN10A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215321,2021-01-12,2021-01-12,30,16.0563,Acitrom 3 mg (strip of 30 tablets),Acitrom,23.201,11.46867,30,481.689,6_2473_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
1855,2473,ACITRTN10A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181432,2021-01-12,2021-01-12,30,16.0563,Acitrom 3 mg (strip of 30 tablets),Acitrom,24.0009,11.46867,30,481.689,7_2473_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1856,2473,ACITRTN10A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215200,2021-01-12,2021-01-12,30,16.0563,Acitrom 3 mg (strip of 30 tablets),Acitrom,23.201,11.46867,30,481.689,7_2473_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
1857,2473,ACITRTN10A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217297,2021-01-15,2021-01-15,30,16.0563,Acitrom 3 mg (strip of 30 tablets),Acitrom,23.201,11.46867,30,481.689,7_2473_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
1858,100202,ZITAMTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194816,2021-01-15,2021-01-15,15,16.0333,Zita Met Plus 20-1000mg (strip of 15 tablets),Zita Met Plus,24.0025,11.452,30,480.999,1_100202_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
1859,100202,ZITAMTS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194681,2021-01-15,2021-01-15,15,16.0333,Zita Met Plus 20-1000mg (strip of 15 tablets),Zita Met Plus,24.0025,11.452,30,480.999,7_100202_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
1860,97728,TRIBOTS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181394,2021-01-12,2021-01-12,10,24.0,Triboost (strip of 10 tablets),Triboost,21.8102,16.74,20,480.0,7_97728_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
1861,70180,ORSLZTN01A,6,325554,Bhagerathi Enterprises,JJGST2007103,2021-01-12,2021-01-13,1,40.0,ORS L Plus Orange 200 ml solution,ORS L Plus Orange,21.6039,28.57,12,480.0,6_70180_Bhagerathi Enterprises,9.0,Excess
1862,89313,HIMALCT39A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181299,2021-01-12,2021-01-13,1,120.0,Himalaya Diaper Rash Cream 50 gm cream,Himalaya Diaper Rash Cream,26.85,82.5,4,480.0,1_89313_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
1863,75927,ARGIPSS01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215271,2021-01-12,2021-01-12,1,40.0,Argiprime (box of 1 sachet),Argiprime ,23.1962,27.12,12,480.0,7_75927_VARDHAMAN PHARMA Distributors Private Limited,12.0,Equal
1864,89614,CARIPTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181287,2021-01-12,2021-01-13,15,32.0,Caripill (strip of 15 tablets),Caripill,23.9994,22.85733,15,480.0,1_89614_MAHAVEER MEDI-SALES PVT. LTD.,15.0,Equal
1865,89614,CARIPTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181310,2021-01-12,2021-01-13,15,32.0,Caripill (strip of 15 tablets),Caripill,23.9994,22.85733,15,480.0,1_89614_MAHAVEER MEDI-SALES PVT. LTD.,15.0,Equal
1866,89614,CARIPTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181416,2021-01-12,2021-01-13,15,32.0,Caripill (strip of 15 tablets),Caripill,23.9994,22.85733,15,480.0,1_89614_MAHAVEER MEDI-SALES PVT. LTD.,15.0,Equal
1867,182935,ITASPCS08A,1,856885,MEHUL AGENCIES, D30750,2021-01-12,2021-01-12,10,24.0,Itaspor 200 mg (strip of 10 capsules),Itaspor,23.9994,17.143,20,480.0,1_182935_MEHUL AGENCIES,0.0,Not ordered
1868,89313,HIMALCT39A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181406,2021-01-12,2021-01-13,1,120.0,Himalaya Diaper Rash Cream 50 gm cream,Himalaya Diaper Rash Cream,26.85,82.5,4,480.0,1_89313_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
1869,89313,HIMALCT39A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181265,2021-01-12,2021-01-13,1,120.0,Himalaya Diaper Rash Cream 50 gm cream,Himalaya Diaper Rash Cream,26.85,82.5,4,480.0,1_89313_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
1870,71258,M2TONTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181409,2021-01-12,2021-01-13,30,5.3333,M2 Tone (strip of 30 tablets),M2 Tone,23.9971,3.80967,90,479.997,1_71258_MAHAVEER MEDI-SALES PVT. LTD.,90.0,Equal
1871,71258,M2TONTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181268,2021-01-12,2021-01-13,30,5.3333,M2 Tone (strip of 30 tablets),M2 Tone,23.9971,3.80967,90,479.997,1_71258_MAHAVEER MEDI-SALES PVT. LTD.,90.0,Equal
1872,71258,M2TONTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181299,2021-01-12,2021-01-13,30,5.3333,M2 Tone (strip of 30 tablets),M2 Tone,23.9971,3.80967,90,479.997,1_71258_MAHAVEER MEDI-SALES PVT. LTD.,90.0,Equal
1873,50012,RABEMTN03A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215359,2021-01-12,2021-01-12,10,11.99,Rabemac Dsr 20 mg (strip of 10 capsules),Rabemac Dsr,23.2026,8.564,40,479.6,6_50012_VARDHAMAN PHARMA Distributors Private Limited,40.0,Equal
1874,89587,NUCOXTS01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215434,2021-01-12,2021-01-12,10,23.95,Nucoxia MR 4 mg (strip of 10 tablets),Nucoxia MR,23.2006,17.107,20,479.0,6_89587_VARDHAMAN PHARMA Distributors Private Limited,20.0,Equal
1875,100500,TENLITS04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,10,9.57,Tenlimac M 500 (strip of 10 tablets),Tenlimac,23.9968,6.836,50,478.5,7_100500_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1876,100500,TENLITS04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181407,2021-01-12,2021-01-12,10,9.57,Tenlimac M 500 (strip of 10 tablets),Tenlimac,23.9968,6.836,50,478.5,7_100500_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1877,20665,DAXIDTN06A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193547,2021-01-15,2021-01-15,15.0,10.6153,Daxid 50 mg (strip of 15 tablets),Daxid,24.0038,7.582,45,477.6885,7_20665_MAHAVEER MEDI-SALES PVT. LTD.,45.0,Equal
1878,20665,DAXIDTN06A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194762,2021-01-15,2021-01-15,15.0,10.6153,Daxid 50 mg (strip of 15 tablets),Daxid,24.0038,7.582,45,477.6885,1_20665_MAHAVEER MEDI-SALES PVT. LTD.,45.0,Equal
1879,46755,NEURICN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,10,15.9,Neurica M 75 mg (strip of 10 capsules),Neurica M,24.001,11.357,30,477.0,7_46755_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
1880,180538,SKINLCT06A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193557,2021-01-15,2021-01-15,1,159.0,Skinlite 15 GM cream,Skinlite,24.001,113.57,3,477.0,6_180538_MAHAVEER MEDI-SALES PVT. LTD.,3.0,Equal
1881,151888,CLEARGT07A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217309,2021-01-15,2021-01-15,1,159.0,Cleargel Nico 20 GM (tube of 1 gel),Cleargel Nico,23.201,113.57,3,477.0,7_151888_VARDHAMAN PHARMA Distributors Private Limited,1.0,Excess
1882,29804,PRASITN05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194775,2021-01-15,2021-01-15,10,23.8,Prasita 10 mg (strip of 10 tablets),Prasita,24.0,17.0,20,476.0,1_29804_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
1883,33620,FEBUTTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194762,2021-01-15,2021-01-15,10.0,11.9,Febutaz 40 mg (strip of 10 tablets),Febutaz,24.0,8.5,40,476.0,1_33620_MAHAVEER MEDI-SALES PVT. LTD.,40.0,Equal
1884,161914,PHYSILN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215364,2021-01-12,2021-01-12,1,476.0,Physiogel Ai 100 ml (bottle of 1 lotion),Physiogel Ai,23.2004,322.71,1,476.0,1_161914_VARDHAMAN PHARMA Distributors Private Limited,1.0,Equal
1885,97234,ROSUMTN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193562,2021-01-15,2021-01-15,10,23.8,Rosumac 20 mg (strip of 10 tablets),Rosumac,24.0,17.0,20,476.0,6_97234_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1886,148129,NUCOXTS04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215393,2021-01-12,2021-01-12,15,15.86,Nucoxia 90mg (strip of 15 tablets),Nucoxia,23.1994,11.32867,30,475.8,1_148129_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
1887,148129,NUCOXTS04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194820,2021-01-15,2021-01-15,15,15.86,Nucoxia 90mg (strip of 15 tablets),Nucoxia,23.9994,11.32867,30,475.8,1_148129_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
1888,70923,POLYBSN12A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217464,2021-01-15,2021-01-15,1,158.38,Polybion Lc 250 ml syrup,Polybion Lc,23.199,113.13,3,475.14,1_70923_VARDHAMAN PHARMA Distributors Private Limited,3.0,Equal
1889,36080,MOXOVTN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,10.0,7.9,Moxovas 0.2 mg (strip of 10 tablets),Moxovas,23.1981,5.643,60,474.0,1_36080_VARDHAMAN PHARMA Distributors Private Limited,60.0,Equal
1890,173203,MICROEB02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194765,2021-01-15,2021-01-15,1,158.0,Micronac Pf 5 ML (bottle of 1 eye drops),Micronac Pf,23.9981,112.86,3,474.0,1_173203_MAHAVEER MEDI-SALES PVT. LTD.,3.0,Equal
1891,175592,TENEFTS10A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181422,2021-01-12,2021-01-12,15,7.9,Tenefit M 500 MG/20 MG (strip of 15 tablets),Tenefit M,24.0026,5.64267,60,474.0,6_175592_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1892,175592,TENEFTS10A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217463,2021-01-15,2021-01-15,15,7.9,Tenefit M 500 MG/20 MG (strip of 15 tablets),Tenefit M,23.2026,5.64267,60,474.0,1_175592_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
1893,70203,TAZLOTN07A,1,856885,MEHUL AGENCIES, D30747,2021-01-12,2021-01-12,10,15.775,Tazloc Beta 50 mg (strip of 10 tablets),Tazloc Beta,23.999,11.268,30,473.25,1_70203_MEHUL AGENCIES,30.0,Equal
1894,105657,FORZETN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193550,2021-01-15,2021-01-15,7,67.5714,Forzest 20 mg (strip of 7 tablets),Forzest,24.0016,48.26429,7,472.9998,7_105657_MAHAVEER MEDI-SALES PVT. LTD.,7.0,Equal
1895,88184,MIXTAIN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193543,2021-01-15,2021-01-15,1,157.57,Human Mixtard 30 70 - 40 IU injection,Human Mixtard,17.6774,126.06,3,472.71,7_88184_MAHAVEER MEDI-SALES PVT. LTD.,3.0,Equal
1896,79916,HUMANIV01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193543,2021-01-15,2021-01-15,1,157.57,Human Actrapid HM 10ml - 40iu injection,Human Actrapid HM,17.6774,126.06,3,472.71,7_79916_MAHAVEER MEDI-SALES PVT. LTD.,3.0,Equal
1897,26004,GLUCOTN27A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217466,2021-01-15,2021-01-15,15,2.0993,Gluconorm SR 500 mg (strip of 15 tablets),Gluconorm SR,23.2098,1.49933,225,472.3425,1_26004_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
1898,87593,SEROFID04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194820,2021-01-15,2021-01-15,1,471.9,Seroflo 125 mcg 120MD (box of 1 inhaler),Seroflo,24.0003,337.07,1,471.9,1_87593_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1899,96395,SILOFCN02A,7,856885,MEHUL AGENCIES, D31155,2021-01-15,2021-01-15,15,31.46,Silofast 8 mg (strip of 15 capsules),Silofast,24.0003,22.47133,15,471.9,7_96395_MEHUL AGENCIES,15.0,Equal
1900,87593,SEROFID04A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193571,2021-01-15,2021-01-15,1,471.9,Seroflo 125 mcg 120MD (box of 1 inhaler),Seroflo,24.0003,337.07,1,471.9,6_87593_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1901,64388,MACPOSN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217458,2021-01-15,2021-01-15,1,143.0,Macpod 100mg 30mg syrup,Macpod,23.198,112.36,3,471.9,1_64388_VARDHAMAN PHARMA Distributors Private Limited,3.0,Equal
1902,89215,INSUGVN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193544,2021-01-15,2021-01-15,1,471.87,Insugen 30/70 100 IU - 10 ml injection,Insugen 30/70,17.6791,377.5,1,471.87,1_89215_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
1903,90578,LUPISVN02A,1,856885,MEHUL AGENCIES, D31167,2021-01-15,2021-01-15,1,157.1,Lupisulin M 50 50/50 10ml injection,Lupisulin M 50,20.2,125.68,3,471.3,1_90578_MEHUL AGENCIES,3.0,Equal
1904,167560,GEMCATS04A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,15,10.4667,Gemcal D3 (strip of 15 tablets),Gemcal D3,24.0019,7.476,45,471.0015,1_167560_MEHUL AGENCIES,45.0,Equal
1905,79940,HUMINVN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181393,2021-01-12,2021-01-12,1,157.0,Huminsulin 30/70 - 40 iu - 10 ml (vial of 1 suspension),Huminsulin,17.68,125.6,3,471.0,7_79940_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1906,69783,HUMINVN07A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215324,2021-01-12,2021-01-12,1,157.0,Huminsulin 50 / 50 - 40 iu - 10 ml powdered for injection,Huminsulin,19.36,125.6,3,471.0,1_69783_VARDHAMAN PHARMA Distributors Private Limited,3.0,Equal
1907,67641,INSUGVN02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215323,2021-01-12,2021-01-12,1,156.9,Insugen 30/70 40 IU - 10 ml injection,Insugen 30/70,19.36,125.52,3,470.7,7_67641_VARDHAMAN PHARMA Distributors Private Limited,3.0,Equal
1908,99568,SOMPRTN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215376,2021-01-12,2021-01-12,15,6.2667,Sompraz 20 mg (strip of 15 tablets),Sompraz,23.2033,4.476,75,470.0025,1_99568_VARDHAMAN PHARMA Distributors Private Limited,75.0,Equal
1909,91637,MAXMODN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181272,2021-01-12,2021-01-13,1,235.0,Maxmoist 10 ml (box of 1 eye drops),Maxmoist,23.9987,167.86,2,470.0,1_91637_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
1910,91637,MAXMODN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181302,2021-01-12,2021-01-13,1,235.0,Maxmoist 10 ml (box of 1 eye drops),Maxmoist,23.9987,167.86,2,470.0,1_91637_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
1911,99424,ROZALCS02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215376,2021-01-12,2021-01-12,10,23.5,Rozalet 20 mg (strip of 10 tablets),Rozalet,23.1987,16.786,20,470.0,1_99424_VARDHAMAN PHARMA Distributors Private Limited,20.0,Equal
1912,99424,ROZALCS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194819,2021-01-15,2021-01-15,10,23.5,Rozalet 20 mg (strip of 10 tablets),Rozalet,24.0032,16.785,20,470.0,1_99424_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
1913,91637,MAXMODN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181412,2021-01-12,2021-01-13,1,235.0,Maxmoist 10 ml (box of 1 eye drops),Maxmoist,23.9987,167.86,2,470.0,1_91637_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
1914,53631,TENOVCN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194762,2021-01-15,2021-01-15,1,117.35,Tenovate 30 gm cream,Tenovate,24.0013,83.82,4,469.4,1_53631_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
1915,46203,SHELCTN11A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194775,2021-01-15,2021-01-15,15,15.6367,Shelcal OS 500 mg (strip of 15 tablets),Shelcal OS,23.9981,11.16933,30,469.101,1_46203_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
1916,65218,GLIMUTN14A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215220,2021-01-12,2021-01-12,15,15.6333,Glimulin MF 2 mg (strip of 15 tablets),Glimulin MF,23.2,11.16667,30,468.999,7_65218_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
1917,8987,VELTATN02A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,15,10.4,Veltam 0.4 mg (strip of 15 tablets),Veltam,23.999,7.42867,45,468.0,7_8987_MEHUL AGENCIES,15.0,Excess
1918,71627,ULTRASN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193555,2021-01-15,2021-01-15,1,117.0,Ultra D3 100 ml syrup,Ultra D3,24.0013,83.57,4,468.0,6_71627_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
1919,98919,VOGLITS17A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194770,2021-01-15,2021-01-15,10,15.6,VOGLI TRIO 0.3 mg (strip of 10 tablets),VOGLI TRIO,23.999,11.143,30,468.0,1_98919_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
1920,70216,M2TONSN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194871,2021-01-15,2021-01-15,1,117.0,M2 Tone 200 ml syrup,M2 Tone,24.0013,83.57,4,468.0,1_70216_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
1921,60596,FORCETN05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217424,2021-01-15,2021-01-15,10.0,46.735,Forcef 500 mg (strip of 10 tablets),Forcef,23.2003,33.382,10,467.35,1_60596_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
