drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value
37525,OLMAXTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181379,2021-01-12,2021-01-13,15,11.7000,Olmax 20 mg (strip of 15 tablets),Olmax,23.9983,8.35733,60,702.0000
162494,AMLODTS20A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194813,2021-01-15,2021-01-15,15,11.6800,Amlodac At 5MG+50MG (strip of 15 tablets),Amlodac At,24.0017,8.34267,60,700.8000
45158,DIANOTN08A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,15,11.6667,Dianorm M (strip of 15 tablets),Dianorm M,24.0000,8.33333,60,700.0020
88519,ZENSOLB02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181570,2021-01-12,2021-01-13,1,350.0000,Zensoft Maxx 200 ml (box of 1 lotion),Zensoft Maxx,23.9994,237.29000,2,700.0000
146850,STAYFPP21A,1,325554,Bhagerathi Enterprises,JJGST2007101,2021-01-12,2021-01-13,14,12.5000,Stayfree Dry Max All Night Ultra Dry XL (pack of 14),Stayfree Dry Max All Night Ultra Dry XL,10.7143,11.16071,56,700.0000
163579,KOFLELJ01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181431,2021-01-12,2021-01-12,175,2.0000,Himalaya Koflet (jar of 175 lozenges),Himalaya Koflet,26.8515,1.37497,350,700.0000
82856,REFREEN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194868,2021-01-15,2021-01-15,1,139.9600,Refresh Tear Drop 10 ml drops,Refresh Tear Drop,15.5234,107.72000,5,699.8000
101691,IFLOMCN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217415,2021-01-15,2021-01-15,1,233.0000,Iflomax 5 gm (box of 1 gel),Iflomax,23.1993,166.43000,3,699.0000
35016,CARLOTN03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181558,2021-01-12,2021-01-12,10.0,13.9700,Carloc 25 mg (strip of 10 tablets),Carloc,24.0044,9.97800,50,698.5000
68369,GALACGN01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215339,2021-01-12,2021-01-12,200 g,349.0000,Galact Granules 200 gm powder,Galact Granules,26.2702,239.32000,2,698.0000
68369,GALACGN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193564,2021-01-15,2021-01-15,200 g,349.0000,Galact Granules 200 gm powder,Galact Granules,23.9987,249.29000,2,698.0000
51974,SOMPRCN04A,7,856885,MEHUL AGENCIES, D31176,2021-01-15,2021-01-15,10,23.2000,Sompraz L 40 mg (strip of 10 capsules),Sompraz L,24.0020,16.57100,30,696.0000
162682,LOSACTS04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215393,2021-01-12,2021-01-12,15,4.6333,Losacar 25mg (strip of 15 tablets),Losacar,23.2044,3.30933,150,694.9950
148302,PIRFETS02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181394,2021-01-12,2021-01-12,15,23.1440,Pirfenex 200 mg (strip of 15 tablets),Pirfenex,24.0004,16.53133,30,694.3200
88705,KAYAMTB01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181407,2021-01-12,2021-01-12,30,3.3000,Kayam (bottle of 30 tablets),Kayam,21.8121,2.42500,210,693.0000
118241,PLANETN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193565,2021-01-15,2021-01-15,15,23.1000,Planep 25 mg (strip of 15 tablets),Planep,24.0000,16.50000,30,693.0000
97219,LAREGTS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194815,2021-01-15,2021-01-15,10,23.1000,LAREGAB NT (strip of 10 tablets),LAREGAB NT,24.0000,16.50000,30,693.0000
77450,SHELCTN02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215339,2021-01-12,2021-01-12,15,6.5933,Shelcal 500 mg (strip of 15 tablets),Shelcal,23.2031,4.70933,105,692.2965
68276,DUONETN05A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215434,2021-01-12,2021-01-12,6,115.3167,Duonem ER 300 mg (strip of 6 tablets),Duonem ER,23.2007,82.36833,6,691.9002
68276,DUONETN05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215393,2021-01-12,2021-01-12,6,115.3167,Duonem ER 300 mg (strip of 6 tablets),Duonem ER,23.2007,82.36833,6,691.9002
87067,FOLXTTN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215393,2021-01-12,2021-01-12,10,18.9950,Fol XT (strip of 10 tablets),Fol XT,23.1982,12.33600,40,690.8000
163685,ADERMGB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181289,2021-01-12,2021-01-13,1,690.0000,Aderma Soothing Foaming 100 ML (tube of 1 gel),Aderma Soothing Foaming,23.9994,467.80000,1,690.0000
163685,ADERMGB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181307,2021-01-12,2021-01-13,1,690.0000,Aderma Soothing Foaming 100 ML (tube of 1 gel),Aderma Soothing Foaming,23.9994,467.80000,1,690.0000
89124,VOLINGN11A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194677,2021-01-15,2021-01-15,1,230.0000,Volini 75 gm (tube of 1 gel),Volini,24.0026,164.28000,3,690.0000
163685,ADERMGB01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181396,2021-01-12,2021-01-12,1,690.0000,Aderma Soothing Foaming 100 ML (tube of 1 gel),Aderma Soothing Foaming,23.9994,467.80000,1,690.0000
19190,COVERTN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215361,2021-01-12,2021-01-12,10,11.5000,Coversyl 2 mg (strip of 10 tablets),Coversyl,23.2027,8.21400,60,690.0000
92210,STAYFPP30A,7,325554,Bhagerathi Enterprises,JJGST2007102,2021-01-12,2021-01-13,20,5.7500,Stayfree Secure Cottony Soft XL with wings (pack of 20),Stayfree Secure Cottony Soft,14.2845,5.13400,120,690.0000
149829,ENERZPJ02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181423,2021-01-12,2021-01-12,1,230.0000,Enerzal Orange 500 gm powder,Enerzal Orange,24.0011,155.93000,3,690.0000
163685,ADERMGB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181416,2021-01-12,2021-01-13,1,690.0000,Aderma Soothing Foaming 100 ML (tube of 1 gel),Aderma Soothing Foaming,23.9994,467.80000,1,690.0000
57384,MECONSN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193547,2021-01-15,2021-01-15,1.0,230.0000,Meconerv Z 200 ml syrup,Meconerv Z,23.9980,164.29000,3,690.0000
29993,ARCOLSN01A,7,856885,MEHUL AGENCIES, D30726,2021-01-12,2021-01-12,1,344.0000,Arcolane Scalp Solution 2% 60 ml solution,Arcolane Scalp Solution,24.0013,245.71000,2,688.0000
93318,DUPHASB05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215361,2021-01-12,2021-01-12,1,171.6700,Duphalac 150 ml syrup,Duphalac,23.1978,130.80000,4,686.6800
61491,KORANTN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193554,2021-01-15,2021-01-15,10.0,13.7000,Korandil 5 mg (strip of 10 tablets),Korandil,24.0055,9.78500,50,685.0000
91851,PATCHTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181272,2021-01-12,2021-01-13,15,22.8000,Patchex (strip of 15 tablets),Patchex,24.0014,15.45733,30,684.0000
91851,PATCHTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181300,2021-01-12,2021-01-13,15,22.8000,Patchex (strip of 15 tablets),Patchex,24.0014,15.45733,30,684.0000
91851,PATCHTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181409,2021-01-12,2021-01-13,15,22.8000,Patchex (strip of 15 tablets),Patchex,24.0014,15.45733,30,684.0000
55305,CLAVITN21A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217445,2021-01-15,2021-01-15,15.0,7.5953,Clavix 75 mg (strip of 15 tablets),Clavix,23.1987,5.42533,90,683.5770
75458,VALENCN03A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215375,2021-01-12,2021-01-12,10,13.6300,Valent 80 mg (strip of 10 tablets),Valent,23.1977,9.73600,50,681.5000
81816,NEXOVTN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,10.0,5.9000,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.95400,70,681.4500
81816,NEXOVTN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181407,2021-01-12,2021-01-12,10.0,5.9000,Nexovas 5 mg (strip of 10 tablets),Nexovas,23.9953,6.95400,70,681.4500
59484,AUTRICN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194758,2021-01-15,2021-01-15,30.0,4.5403,Autrin (strip of 30 capsules),Autrin ,24.0022,3.24300,150,681.0450
85330,LACTOPJ03A,1,3541,Nikhil Enterprises,20NE17890,2021-01-12,2021-01-13,1,340.0000,Lactogen stage 1 400 gm baby food,Lactogen stage 1,8.2585,264.34000,2,680.0000
89612,MOMATLN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181409,2021-01-12,2021-01-13,1,339.0000,Momate 30 ml (box of 1 lotion),Momate,24.0009,242.14000,2,678.0000
89612,MOMATLN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181276,2021-01-12,2021-01-13,1,339.0000,Momate 30 ml (box of 1 lotion),Momate,24.0009,242.14000,2,678.0000
89612,MOMATLN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181300,2021-01-12,2021-01-13,1,339.0000,Momate 30 ml (box of 1 lotion),Momate,24.0009,242.14000,2,678.0000
89672,FORACRK02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215330,2021-01-12,2021-01-12,5,67.6700,Foracort 1 mg (box of 5 respules),Foracort,23.1932,48.34000,10,676.7000
79893,MAHACTN07A,6,856885,MEHUL AGENCIES, D31154,2021-01-15,2021-01-15,6,22.5000,Mahacef Cv 200 mg (strip of 6 tablets),Mahacef Cv,23.9989,16.07167,30,675.0000
55330,ZINCOSB03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194803,2021-01-15,2021-01-15,1.0,135.0000,Zincovit 200 ml syrup,Zincovit,23.9962,91.53000,5,675.0000
170356,,6,3072267,PADMAVATI ENTERPRISES,370,2021-01-12,2021-01-12,1,240.0000,Ps Absorent Cotton Wool 500 gm,Ps Absorent Cotton Wool,42.5067,115.50000,3,675.0000
93321,PRELILN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217439,2021-01-15,2021-01-15,1,225.0000,Prelica 30 gm (box of 1 gel),Prelica,23.2020,160.71000,3,675.0000
181265,KZZZZSP01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217309,2021-01-15,2021-01-15,1,225.0000,Kz Soap 125 GM (packet of 1 soap),Kz Soap,23.2012,152.54000,3,675.0000
178105,GABANTS14A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194881,2021-01-15,2021-01-15,15,15.0000,Gabaneuron (strip of 15 tablets),Gabaneuron,24.0020,10.71400,45,675.0000
92067,EBERNCT01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217431,2021-01-15,2021-01-15,1,224.9500,Ebernet 15 gm cream,Ebernet,23.1993,160.68000,3,674.8500
146682,CARDATS09A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194681,2021-01-15,2021-01-15,15,22.4800,Cardace 10 mg (strip of 15 tablets),Cardace,23.9991,16.05733,30,674.4000
104307,SALBATB03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194867,2021-01-15,2021-01-15,30,3.7450,Salbair I Transcaps 100/40mcg (pack of 30),Salbair I,24.0000,2.67500,180,674.1000
22552,CAVERTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194881,2021-01-15,2021-01-15,4.0,77.1250,Caverta 100 mg (strip of 4 tablets),Caverta,24.0014,60.17750,8,674.0000
22552,CAVERTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181570,2021-01-12,2021-01-13,4.0,77.1250,Caverta 100 mg (strip of 4 tablets),Caverta,24.0014,60.17750,8,674.0000
81125,NICOTGN05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215344,2021-01-12,2021-01-12,9,10.6667,Nicotex Pan 4 mg (box of 9 gums),Nicotex Pan,23.1938,7.23222,63,672.0021
172214,METSMTS06A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215363,2021-01-12,2021-01-12,15,8.9533,Metsmall V 500mg (strip of 15 tablets),Metsmall V,23.1989,6.39533,75,671.4975
69280,GAVISLN01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215272,2021-01-12,2021-01-12,1,134.2000,Gaviscon 150 ml syrup,Gaviscon,16.6677,99.85000,5,671.0000
99683,MATILCN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194681,2021-01-15,2021-01-15,15,22.3267,Matilda Forte (strip of 15 capsules),Matilda Forte,24.0014,15.94733,30,669.8010
35417,QUTIPTN08A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,10.0,22.3000,Qutipin Sr 300 mg (strip of 10 tablets),Qutipin Sr,23.9980,15.92900,30,669.0000
51745,SINARTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194751,2021-01-15,2021-01-15,10,5.5730,Sinarest (strip of 10 tablets),Sinarest,30.6617,3.98100,120,668.7600
177229,GLIMETS63A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,15,6.3553,Glimer 2MG (strip of 15 tablets),Glimer,23.2032,4.53933,105,667.3065
68349,,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217431,2021-01-15,2021-01-15,1,222.0300,Maxiflo 100 mcg (strip of 1 capsule),Maxiflo,23.2014,158.59000,3,666.0900
51966,SOMPRCS01A,1,856885,MEHUL AGENCIES, D30744,2021-01-12,2021-01-12,10,22.2000,Sompraz It 40 mg (strip of 10 capsules),Sompraz It,24.0007,15.85700,30,666.0000
90315,OSMEGCN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215334,2021-01-12,2021-01-12,10,16.6280,Osmega 300 mg (strip of 10 tablets),Osmega,23.2009,11.87700,40,665.1200
101031,ALCAREB01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193546,2021-01-15,2021-01-15,1,221.0000,Alcarex 5 ml (box of 1 eye drops),Alcarex,23.9986,157.86000,3,663.0000
96116,GLUCOTS31A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194816,2021-01-15,2021-01-15,15,22.0633,Gluconorm VG 2 mg (strip of 15 tablets),Gluconorm VG,24.0009,15.75933,30,661.8990
35892,FINPETN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217435,2021-01-15,2021-01-15,15,7.3407,Finpecia 1 mg (strip of 15 tablets),Finpecia,23.2000,5.24333,90,660.6630
187047,AMARYTS22A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181559,2021-01-12,2021-01-12,20,16.5160,Amaryl M 2 MG / 500 MG (strip of 20 tablets),Amaryl M,24.0009,11.79700,40,660.6400
177100,GLIMETS62A,1,856885,MEHUL AGENCIES, D31166,2021-01-15,2021-01-15,15,4.0033,Glimer 1 MG (strip of 15 tablets),Glimer,24.0051,2.85933,165,660.5445
177100,GLIMETS62A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,15,4.0033,Glimer 1 MG (strip of 15 tablets),Glimer,24.0051,2.85933,165,660.5445
53613,LOBAZTN04A,1,856885,MEHUL AGENCIES, D30744,2021-01-12,2021-01-12,10.0,22.0000,Lobazam 20 mg (strip of 10 tablets),Lobazam,24.0014,15.71400,30,660.0000
187078,AUXERCT02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193547,2021-01-15,2021-01-15,1,220.0000,Auxerg 1 % 50 GM cream,Auxerg,24.0014,157.14000,3,660.0000
89540,STAYFPP14A,1,325554,Bhagerathi Enterprises,JJGST2007101,2021-01-12,2021-01-13,28,11.7857,Stayfree Advanced Ultra Comfort XL (pack of 28),Stayfree Advanced Ultra Comfort XL,10.7152,10.52286,56,659.9992
63779,DRISECN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,4,32.9725,D Rise 60k (strip of 4 capsules),D Rise,23.9977,23.55250,20,659.4500
48319,OLMETTN25A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,10.9750,Olmetrack H 20 mg (strip of 10 tablets),Olmetrack H,24.0028,7.83900,60,658.5000
90416,PLACEIN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194867,2021-01-15,2021-01-15,1,94.0000,Placentrex 2 ml injection,Placentrex,24.0032,67.14000,7,658.0000
94617,COLIHTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194821,2021-01-15,2021-01-15,10,65.7000,Colihenz P 400 mg (strip of 10 tablets),Colihenz P,23.9993,46.92900,10,657.0000
48347,OLMEZTN05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193561,2021-01-15,2021-01-15,10,21.9000,Olmezest Am 40 mg (strip of 10 tablets),Olmezest Am,24.0042,15.64200,30,657.0000
121704,UDILITN01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217297,2021-01-15,2021-01-15,15,21.8180,Udiliv 150 mg (strip of 15 tablets),Udiliv,23.1996,16.62333,30,654.5400
47476,NOVELTK01A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,21,10.3810,Novelon (strip of 21 tablets),Novelon ,24.0000,8.30476,63,654.0030
60412,CALCITS07A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215263,2021-01-12,2021-01-12,30,10.9000,Calcimax 500 mg (strip of 30 tablets),Calcimax,23.2005,7.78567,60,654.0000
60412,CALCITS07A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194779,2021-01-15,2021-01-15,30,10.9000,Calcimax 500 mg (strip of 30 tablets),Calcimax,24.0005,7.78567,60,654.0000
1766,VALPATN06A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194754,2021-01-15,2021-01-15,10,10.8860,Valparin Chrono 500 mg (strip of 10 tablets),Valparin Chrono,23.9972,7.77600,60,653.1600
100006,CAL36TN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215344,2021-01-12,2021-01-12,10,8.1670,Cal 360 (strip of 10 tablets),Cal 360,32.7704,5.83400,80,653.1200
44855,MEGA3CN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181380,2021-01-12,2021-01-13,30,10.8833,Mega 3 (strip of 30 capsules),Mega,23.9981,7.77400,60,652.9980
44855,MEGA3CN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217439,2021-01-15,2021-01-15,30,10.8833,Mega 3 (strip of 30 capsules),Mega,23.1981,7.77400,60,652.9980
65331,GLUCOTN38A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215262,2021-01-12,2021-01-12,15,14.4733,Gluconorm G 2 mg (strip of 15 tablets),Gluconorm G,23.2007,10.33800,45,651.2985
2207,DAZITTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194754,2021-01-15,2021-01-15,10.0,9.3000,Dazit 5 mg (strip of 10 tablets),Dazit,24.0098,6.64200,70,651.0000
62488,DIAMITN05A,7,856885,MEHUL AGENCIES, D31176,2021-01-15,2021-01-15,14.0,15.5000,Diamicron Xr Mex 500 mg (strip of 14 tablets),Diamicron Xr Mex,24.0000,11.07143,42,651.0000
62488,DIAMITN05A,1,856885,MEHUL AGENCIES, D30747,2021-01-12,2021-01-12,14.0,15.5000,Diamicron Xr Mex 500 mg (strip of 14 tablets),Diamicron Xr Mex,24.0000,11.07143,42,651.0000
148219,OSTOCTB04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181378,2021-01-12,2021-01-13,30,5.4233,Ostocalcium Plus (bottle of 30 tablets),Ostocalcium Plus,22.4464,3.95300,120,650.7960
70917,MOMATCN05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,1,325.0000,Momate Xl 40 gm cream,Momate Xl,24.0009,232.14000,2,650.0000
101085,FRIENDD03A,6,192436,Shubh Enterprises, S 579,2021-01-15,2021-01-15,10,65.0000,Friends Pull ups L-XL Adult Diapers XL-XXL (pack of 10),Friends Pull ups L-XL Adult Diapers,22.2892,45.10000,10,650.0000
80218,JALRATN05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193562,2021-01-15,2021-01-15,10,32.5000,Jalra M 50/500mg (strip of 10 tablets),Jalra M,24.0009,23.21400,20,650.0000
80218,JALRATN05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,10,32.5000,Jalra M 50/500mg (strip of 10 tablets),Jalra M,24.0009,23.21400,20,650.0000
66322,MICROTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194868,2021-01-15,2021-01-15,4,27.0800,Micro D3 (strip of 4 tablets),Micro D3,36.6678,19.34250,24,649.9200
58939,CINTOCN02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215434,2021-01-12,2021-01-12,10.0,32.4900,Cintodac 40 mg (strip of 10 capsules),Cintodac,23.2005,23.20700,20,649.8000
58939,CINTOCN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194779,2021-01-15,2021-01-15,10.0,32.4900,Cintodac 40 mg (strip of 10 capsules),Cintodac,24.0005,23.20700,20,649.8000
88870,NOVAMTN19A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181379,2021-01-12,2021-01-13,10,16.2270,Novamox Lb 500 mg (strip of 10 capsules),Novamox Lb,24.0047,11.59000,40,649.0800
168508,STEMETS02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215200,2021-01-12,2021-01-12,15,8.6507,Stemetil Md 5MG (strip of 15 tablets),Stemetil Md,23.1964,6.17933,75,648.8025
64899,ATORLTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194881,2021-01-15,2021-01-15,10,21.5430,Atorlip 40 mg (strip of 10 tablets),Atorlip,23.9993,15.38800,30,646.2900
30631,LABEBTN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193546,2021-01-15,2021-01-15,10,16.1500,Labebet 100 mg (strip of 10 tablets),Labebet,24.0047,11.53500,40,646.0000
30631,LABEBTN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194676,2021-01-15,2021-01-15,10,16.1500,Labebet 100 mg (strip of 10 tablets),Labebet,24.0047,11.53500,40,646.0000
172824,RANCATS02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215262,2021-01-12,2021-01-12,15,14.3533,Rancad 500mg (strip of 15 tablets),Rancad,23.1979,10.25267,45,645.8985
149114,CROCITS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181376,2021-01-12,2021-01-13,15,2.0493,Crocin Advance 650 mg (strip of 15 tablets),Crocin Advance,22.1210,1.50000,315,645.5295
99755,AZTORTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194810,2021-01-15,2021-01-15,15,6.1233,Aztor 10 mg (strip of 15 tablets),Aztor,24.0083,4.37333,105,642.9465
12968,CAATZTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181378,2021-01-12,2021-01-13,15,6.1193,Caat 10 mg (strip of 15 tablets),Caat,24.0050,4.37067,105,642.5265
52565,SYNCATN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194754,2021-01-15,2021-01-15,10,9.8000,Syncapone 100 mg (strip of 10 tablets),Syncapone,24.0085,7.64200,60,642.0000
71843,VELOZCN03A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,10,21.3550,Veloz L 20 mg (strip of 10 capsules),Veloz L,23.9979,15.25400,30,640.6500
59100,ARBITTN12A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215263,2021-01-12,2021-01-12,10,12.8000,Arbitel H 40 mg (strip of 10 tablets),Arbitel H,23.1988,9.14300,50,640.0000
33623,SOLITTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,10,32.0000,Soliten 5 mg (strip of 10 tablets),Soliten,24.0005,22.85700,20,640.0000
162392,PREGNCT02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217337,2021-01-15,2021-01-15,1,320.0000,Pregnacream 100 gm cream,Pregnacream,23.1997,216.95000,2,640.0000
174888,ROCKBTS05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,15,21.2760,Rockbon (strip of 15 tablets),Rockbon,23.1990,15.19733,30,638.2800
102560,THYROTB17A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181422,2021-01-12,2021-01-12,120,1.3286,Thyronorm 100 mcg (bottle of 120 tablets),Thyronorm,23.9990,0.94900,480,637.7280
90140,FLUTION04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215364,2021-01-12,2021-01-12,1,159.4000,Flutivate Skin 20 gm (box of 1 ointment),Flutivate Skin,23.1981,113.86000,4,637.6000
92992,TELMATS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194814,2021-01-15,2021-01-15,15,14.1667,Telma Ln 40 mg (strip of 15 tablets),Telma Ln,24.0029,10.11867,45,637.5015
14453,AZORATN02A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,10.6100,Azoran 50 mg (strip of 10 tablets),Azoran,23.9982,8.08400,60,636.6000
147440,ASSURTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194815,2021-01-15,2021-01-15,15,21.2180,Assurans 20 mg (strip of 15 tablets),Assurans,24.0019,15.15533,30,636.5400
82748,GLYCOTN13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215273,2021-01-12,2021-01-12,15,7.0667,Glycomet GP 1 mg (strip of 15 tablets),Glycomet GP,23.2043,5.04733,90,636.0030
61741,NEORETS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194779,2021-01-15,2021-01-15,10,31.8000,Neorelax Mr 8 mg (strip of 10 tablets),Neorelax Mr,24.0010,22.71400,20,636.0000
